# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      41     0.06677     0.00000     0.00000    3.710080600    3.036357784   -0.673722817
     1      41     0.04451     0.00000     0.00000    3.751200439    3.082794912   -0.668405528
     1      41     0.02226     0.00000     0.00000    3.767220800    3.102944005   -0.664276796
     1      41     0.00000     0.00000     0.00000    3.769859362    3.115274753   -0.654584609
     1      42     0.00000     0.00000     0.00000    3.769859362    3.115274753   -0.654584609
     1      42     0.01113     0.01927     0.00000    3.768815701    3.104899017   -0.663916684
     1      42     0.02226     0.03855     0.00000    3.761995533    3.094668606   -0.667326926
     1      42     0.03338     0.05782     0.00000    3.730773673    3.057661046   -0.673112628
     1      42     0.04451     0.07710     0.00000    3.650250687    2.967582662   -0.682668025
     1      42     0.05564     0.09637     0.00000    3.567146879    2.886810195   -0.680336683
     1      42     0.06677     0.11564     0.00000    3.480409704    2.795071086   -0.685338617
     1      42     0.07789     0.13492     0.00000    3.369285600    2.694541030   -0.674744570
     1      42     0.08902     0.15419     0.00000    3.252004852    2.568998091   -0.683006761
     1      42     0.10015     0.17347     0.00000    3.141472803    2.441250579   -0.700222224
     1      42     0.11128     0.19274     0.00000    3.038070804    2.322884736   -0.715186068
     1      42     0.12241     0.21201     0.00000    2.975590046    2.181326793   -0.794263253
     1      42     0.13353     0.23129     0.00000    2.931214585    2.116865447   -0.814349137
     1      42     0.14466     0.25056     0.00000    2.895191970    2.062145825   -0.833046145
     1      42     0.15579     0.26983     0.00000    2.868835698    2.018531973   -0.850303725
     1      42     0.16692     0.28911     0.00000    2.856425934    1.993532417   -0.862893518
     1      42     0.17804     0.30838     0.00000    2.862648260    1.978264057   -0.884384203
     1      42     0.18917     0.32766     0.00000    2.889967547    1.987720598   -0.902246948
     1      42     0.20030     0.34693     0.00000    2.936656782    2.021095991   -0.915560790
     1      42     0.21143     0.36620     0.00000    2.995085876    2.061483522   -0.933602354
     1      42     0.22256     0.38548     0.00000    3.050325091    2.077282057   -0.973043034
     1      42     0.23368     0.40475     0.00000    3.082280593    2.068263945   -1.014016648
     1      42     0.24481     0.42403     0.00000    3.075858752    2.005638632   -1.070220120
     1      42     0.25594     0.44330     0.00000    3.070492775    2.106202409   -0.964290367
     1      42     0.26707     0.46257     0.00000    3.047922817    2.013681117   -1.034241700
     1      42     0.27819     0.48185     0.00000    2.968254625    1.894681592   -1.073573034
     1      42     0.28932     0.50112     0.00000    2.858550481    1.752809785   -1.105740696
     1      42     0.30045     0.52040     0.00000    2.742211593    1.614395901   -1.127815692
     1      42     0.31158     0.53967     0.00000    2.639117516    1.498477905   -1.140639611
     1      42     0.32271     0.55894     0.00000    2.567636924    1.421660853   -1.145976071
     1      42     0.33383     0.57822     0.00000    2.542140452    1.407992498   -1.134147954
     1      42     0.33940     0.56858     0.00000    2.548462680    1.405963514   -1.142499166
     1      42     0.34496     0.55894     0.00000    2.566808014    1.420157381   -1.146650633
     1      42     0.35053     0.54931     0.00000    2.595788230    1.449523064   -1.146265166
     1      42     0.35609     0.53967     0.00000    2.633650016    1.490309614   -1.143340402
     1      42     0.36165     0.53003     0.00000    2.678550106    1.534893419   -1.143656688
     1      42     0.36722     0.52040     0.00000    2.728743595    1.586503577   -1.142240018
     1      42     0.37278     0.51076     0.00000    2.782678706    1.643642919   -1.139035787
     1      42     0.37835     0.50112     0.00000    2.839022925    1.701823140   -1.137199785
     1      42     0.38391     0.49148     0.00000    2.896652172    1.759013212   -1.137638960
     1      42     0.38947     0.48185     0.00000    2.954623502    1.817125912   -1.137497590
     1      42     0.39504     0.47221     0.00000    3.012143117    1.875375099   -1.136768017
     1      42     0.40060     0.46257     0.00000    3.068533909    1.930883928   -1.137649981
     1      42     0.40616     0.45294     0.00000    3.123202589    1.984074129   -1.139128461
     1      42     0.41173     0.44330     0.00000    3.175601443    2.035085713   -1.140515730
     1      42     0.41729     0.43366     0.00000    3.225177154    2.083365886   -1.141811268
     1      42     0.42286     0.42403     0.00000    3.271291871    2.132431360   -1.138860511
     1      42     0.42842     0.41439     0.00000    3.313088459    2.177076040   -1.136012419
     1      42     0.43398     0.40475     0.00000    3.349267131    2.215826651   -1.133440480
     1      42     0.43955     0.39512     0.00000    3.377798171    2.244543533   -1.133254638
     1      42     0.44511     0.38548     0.00000    3.395967272    2.255245238   -1.140722034
     1      42     0.45068     0.37584     0.00000    3.401788615    2.250300429   -1.151488186
     1      42     0.45624     0.36620     0.00000    3.396334597    2.232773373   -1.163561224
     1      42     0.46180     0.35657     0.00000    3.383362249    2.212830494   -1.170531755
     1      42     0.46737     0.34693     0.00000    3.366646170    2.193636051   -1.173010119
     1      42     0.47293     0.33729     0.00000    3.348727120    2.172841297   -1.175885823
     1      42     0.47850     0.32766     0.00000    3.331081491    2.152142928   -1.178938563
     1      42     0.48406     0.31802     0.00000    3.314525143    2.119107096   -1.195418047
     1      42     0.48962     0.30838     0.00000    3.299477659    2.083222989   -1.216254670
     1      42     0.49519     0.29875     0.00000    3.286105342    2.049255656   -1.236849685
     1      42     0.50075     0.28911     0.00000    3.274393642    2.017295019   -1.257098623
     1      42     0.50631     0.27947     0.00000    3.286105342    2.049255656   -1.236849685
     1      42     0.51188     0.26983     0.00000    3.299477659    2.083222989   -1.216254670
     1      42     0.51744     0.26020     0.00000    3.314525143    2.119107095   -1.195418047
     1      42     0.52301     0.25056     0.00000    3.331081491    2.152142928   -1.178938563
     1      42     0.52857     0.24092     0.00000    3.348727120    2.172841297   -1.175885823
     1      42     0.53413     0.23129     0.00000    3.366646170    2.193636051   -1.173010119
     1      42     0.53970     0.22165     0.00000    3.383362249    2.212830494   -1.170531755
     1      42     0.54526     0.21201     0.00000    3.396334597    2.232773373   -1.163561224
     1      42     0.55083     0.20238     0.00000    3.401788615    2.250300429   -1.151488186
     1      42     0.55639     0.19274     0.00000    3.395967272    2.255245238   -1.140722034
     1      42     0.56195     0.18310     0.00000    3.377798171    2.244543533   -1.133254638
     1      42     0.56752     0.17347     0.00000    3.349267131    2.215826651   -1.133440480
     1      42     0.57308     0.16383     0.00000    3.313088459    2.177076040   -1.136012419
     1      42     0.57865     0.15419     0.00000    3.271291871    2.132431360   -1.138860511
     1      42     0.58421     0.14455     0.00000    3.225177154    2.083365886   -1.141811268
     1      42     0.58977     0.13492     0.00000    3.175601443    2.035085713   -1.140515730
     1      42     0.59534     0.12528     0.00000    3.123202589    1.984074129   -1.139128461
     1      42     0.60090     0.11564     0.00000    3.068533909    1.930883928   -1.137649981
     1      42     0.60646     0.10601     0.00000    3.012143117    1.875375099   -1.136768017
     1      42     0.61203     0.09637     0.00000    2.954623502    1.817125912   -1.137497590
     1      42     0.61759     0.08673     0.00000    2.896652172    1.759013212   -1.137638960
     1      42     0.62316     0.07710     0.00000    2.839022925    1.701823140   -1.137199785
     1      42     0.62872     0.06746     0.00000    2.782678706    1.643642919   -1.139035787
     1      42     0.63428     0.05782     0.00000    2.728743595    1.586503577   -1.142240018
     1      42     0.63985     0.04818     0.00000    2.678550106    1.534893419   -1.143656688
     1      42     0.64541     0.03855     0.00000    2.633650016    1.490309614   -1.143340402
     1      42     0.65098     0.02891     0.00000    2.595788230    1.449523068   -1.146265162
     1      42     0.65654     0.01927     0.00000    2.566808014    1.420157388   -1.146650626
     1      42     0.66210     0.00964     0.00000    2.548462680    1.405963519   -1.142499161
     1      42     0.66767     0.00000     0.00000    2.542140452    1.407992497   -1.134147955
     1      42     0.64541     0.00000     0.00000    2.567636936    1.421660863   -1.145976073
     1      42     0.62316     0.00000     0.00000    2.639117535    1.498477924   -1.140639611
     1      42     0.60090     0.00000     0.00000    2.742211611    1.614395917   -1.127815693
     1      42     0.57865     0.00000     0.00000    2.858550483    1.752809787   -1.105740696
     1      42     0.55639     0.00000     0.00000    2.968254589    1.894681557   -1.073573032
     1      42     0.53413     0.00000     0.00000    3.047922710    2.013681017   -1.034241693
     1      42     0.51188     0.00000     0.00000    3.070492579    2.106202221   -0.964290358
     1      42     0.48962     0.00000     0.00000    3.075858806    2.005638689   -1.070220118
     1      42     0.46737     0.00000     0.00000    3.082280575    2.068263929   -1.014016646
     1      42     0.44511     0.00000     0.00000    3.050324999    2.077281962   -0.973043036
     1      42     0.42286     0.00000     0.00000    2.995085717    2.061483361   -0.933602356
     1      42     0.40060     0.00000     0.00000    2.936656560    2.021095766   -0.915560794
     1      42     0.37835     0.00000     0.00000    2.889967269    1.987720318   -0.902246951
     1      42     0.35609     0.00000     0.00000    2.862647937    1.978263731   -0.884384206
     1      42     0.33383     0.00000     0.00000    2.856425590    1.993532072   -0.862893518
     1      42     0.31158     0.00000     0.00000    2.868835366    2.018531641   -0.850303726
     1      42     0.28932     0.00000     0.00000    2.895191695    2.062145546   -0.833046149
     1      42     0.26707     0.00000     0.00000    2.931214405    2.116865270   -0.814349135
     1      42     0.24481     0.00000     0.00000    2.975589980    2.181326729   -0.794263251
     1      42     0.22256     0.00000     0.00000    3.038070619    2.322884554   -0.715186066
     1      42     0.20030     0.00000     0.00000    3.141472738    2.441250513   -0.700222225
     1      42     0.17804     0.00000     0.00000    3.252004882    2.568998124   -0.683006759
     1      42     0.15579     0.00000     0.00000    3.369285639    2.694541012   -0.674744627
     1      42     0.13353     0.00000     0.00000    3.480409396    2.795070633   -0.685338763
     1      42     0.11128     0.00000     0.00000    3.567146342    2.886809657   -0.680336685
     1      42     0.08902     0.00000     0.00000    3.650250418    2.967582371   -0.682668047
     1      42     0.06677     0.00000     0.00000    3.730773148    3.057660510   -0.673112639
     1      42     0.04451     0.00000     0.00000    3.761995193    3.094668282   -0.667326911
     1      42     0.02226     0.00000     0.00000    3.768815600    3.104898893   -0.663916706
     1      42     0.00000     0.00000     0.00000    3.769859362    3.115274753   -0.654584609
     1      43     0.00000     0.00000     0.00000    4.026546319    3.426392734   -0.600153585
     1      43     0.01113     0.01927     0.00000    4.012354631    3.405372495   -0.606982137
     1      43     0.02226     0.03855     0.00000    3.962135814    3.350143660   -0.611992154
     1      43     0.03338     0.05782     0.00000    3.881459997    3.232156886   -0.649303111
     1      43     0.04451     0.07710     0.00000    3.784292052    3.183881228   -0.600410824
     1      43     0.05564     0.09637     0.00000    3.652583202    3.010552456   -0.642030746
     1      43     0.06677     0.11564     0.00000    3.530074546    2.852896732   -0.677177813
     1      43     0.07789     0.13492     0.00000    3.447410718    2.719394893   -0.728015825
     1      43     0.08902     0.15419     0.00000    3.394212958    2.632884381   -0.761328577
     1      43     0.10015     0.17347     0.00000    3.359338680    2.570098865   -0.789239815
     1      43     0.11128     0.19274     0.00000    3.339379905    2.530872643   -0.808507262
     1      43     0.12241     0.21201     0.00000    3.331077169    2.508666873   -0.822410296
     1      43     0.13353     0.23129     0.00000    3.332958163    2.493114661   -0.839843503
     1      43     0.14466     0.25056     0.00000    3.346481527    2.489867725   -0.856613802
     1      43     0.15579     0.26983     0.00000    3.372962776    2.491655276   -0.881307500
     1      43     0.16692     0.28911     0.00000    3.411151517    2.505575577   -0.905575940
     1      43     0.17804     0.30838     0.00000    3.452404319    2.376985192   -1.075419127
     1      43     0.18917     0.32766     0.00000    3.493906829    2.367755347   -1.126151482
     1      43     0.20030     0.34693     0.00000    3.537884647    2.367219973   -1.170664674
     1      43     0.21143     0.36620     0.00000    3.584783704    2.378957242   -1.205826461
     1      43     0.22256     0.38548     0.00000    3.607213078    2.489002677   -1.118210401
     1      43     0.23368     0.40475     0.00000    3.612076596    2.465679320   -1.146397275
     1      43     0.24481     0.42403     0.00000    3.613518117    2.464068703   -1.149449414
     1      43     0.25594     0.44330     0.00000    3.636780519    2.514651362   -1.122129156
     1      43     0.26707     0.46257     0.00000    3.699949333    2.646474555   -1.053474778
     1      43     0.27819     0.48185     0.00000    3.784726714    2.795849933   -0.988876781
     1      43     0.28932     0.50112     0.00000    3.856463216    2.940724757   -0.915738459
     1      43     0.30045     0.52040     0.00000    3.896283947    3.022497728   -0.873786219
     1      43     0.31158     0.53967     0.00000    3.910079645    3.071801146   -0.838278499
     1      43     0.32271     0.55894     0.00000    3.911563365    3.087038884   -0.824524481
     1      43     0.33383     0.57822     0.00000    3.910626915    3.099169396   -0.811457519
     1      43     0.33940     0.56858     0.00000    3.911116008    3.093093084   -0.818022923
     1      43     0.34496     0.55894     0.00000    3.912774529    3.088776387   -0.823998142
     1      43     0.35053     0.54931     0.00000    3.915703103    3.086376753   -0.829326350
     1      43     0.35609     0.53967     0.00000    3.919703562    3.082912649   -0.836790913
     1      43     0.36165     0.53003     0.00000    3.924182315    3.071800550   -0.852381766
     1      43     0.36722     0.52040     0.00000    3.928026911    3.060147088   -0.867879823
     1      43     0.37278     0.51076     0.00000    3.929532291    3.046719042   -0.882813249
     1      43     0.37835     0.50112     0.00000    3.926567961    3.025640789   -0.900927172
     1      43     0.38391     0.49148     0.00000    3.917199162    2.989668952   -0.927530210
     1      43     0.38947     0.48185     0.00000    3.900549682    2.943302592   -0.957247089
     1      43     0.39504     0.47221     0.00000    3.877153808    2.890236838   -0.986916970
     1      43     0.40060     0.46257     0.00000    3.848489712    2.843079756   -1.005409956
     1      43     0.40616     0.45294     0.00000    3.816287030    2.794640475   -1.021646555
     1      43     0.41173     0.44330     0.00000    3.782138415    2.743368372   -1.038770042
     1      43     0.41729     0.43366     0.00000    3.747432710    2.691075667   -1.056357043
     1      43     0.42286     0.42403     0.00000    3.713458063    2.645595385   -1.067862678
     1      43     0.42842     0.41439     0.00000    3.681591174    2.602168149   -1.079423024
     1      43     0.43398     0.40475     0.00000    3.653570964    2.562837338   -1.090733626
     1      43     0.43955     0.39512     0.00000    3.631820818    2.531518472   -1.100302345
     1      43     0.44511     0.38548     0.00000    3.619425075    2.515170280   -1.104254796
     1      43     0.45068     0.37584     0.00000    3.618728468    2.514220495   -1.104507973
     1      43     0.45624     0.36620     0.00000    3.629012751    2.526084101   -1.102928650
     1      43     0.46180     0.35657     0.00000    3.646868022    2.545474788   -1.101393233
     1      43     0.46737     0.34693     0.00000    3.668854653    2.569520076   -1.099334576
     1      43     0.47293     0.33729     0.00000    3.692745248    2.596479069   -1.096266179
     1      43     0.47850     0.32766     0.00000    3.717339351    2.625004169   -1.092335183
     1      43     0.48406     0.31802     0.00000    3.742046678    2.639169072   -1.102877605
     1      43     0.48962     0.30838     0.00000    3.766605110    2.648722750   -1.117882359
     1      43     0.49519     0.29875     0.00000    3.790923790    2.658573108   -1.132350682
     1      43     0.50075     0.28911     0.00000    3.814999399    2.668697194   -1.146302205
     1      43     0.50631     0.27947     0.00000    3.790923790    2.658573108   -1.132350682
     1      43     0.51188     0.26983     0.00000    3.766605110    2.648722750   -1.117882359
     1      43     0.51744     0.26020     0.00000    3.742046678    2.639169072   -1.102877605
     1      43     0.52301     0.25056     0.00000    3.717339351    2.625004169   -1.092335183
     1      43     0.52857     0.24092     0.00000    3.692745248    2.596479069   -1.096266179
     1      43     0.53413     0.23129     0.00000    3.668854653    2.569520076   -1.099334576
     1      43     0.53970     0.22165     0.00000    3.646868022    2.545474788   -1.101393233
     1      43     0.54526     0.21201     0.00000    3.629012751    2.526084101   -1.102928650
     1      43     0.55083     0.20238     0.00000    3.618728468    2.514220495   -1.104507973
     1      43     0.55639     0.19274     0.00000    3.619425075    2.515170280   -1.104254796
     1      43     0.56195     0.18310     0.00000    3.631820818    2.531518473   -1.100302345
     1      43     0.56752     0.17347     0.00000    3.653570964    2.562837338   -1.090733626
     1      43     0.57308     0.16383     0.00000    3.681591174    2.602168150   -1.079423024
     1      43     0.57865     0.15419     0.00000    3.713458063    2.645595385   -1.067862678
     1      43     0.58421     0.14455     0.00000    3.747432710    2.691075667   -1.056357043
     1      43     0.58977     0.13492     0.00000    3.782138415    2.743368372   -1.038770042
     1      43     0.59534     0.12528     0.00000    3.816287030    2.794640475   -1.021646555
     1      43     0.60090     0.11564     0.00000    3.848489712    2.843079756   -1.005409956
     1      43     0.60646     0.10601     0.00000    3.877153808    2.890236838   -0.986916970
     1      43     0.61203     0.09637     0.00000    3.900549682    2.943302592   -0.957247089
     1      43     0.61759     0.08673     0.00000    3.917199162    2.989668952   -0.927530210
     1      43     0.62316     0.07710     0.00000    3.926567961    3.025640789   -0.900927172
     1      43     0.62872     0.06746     0.00000    3.929532291    3.046719042   -0.882813249
     1      43     0.63428     0.05782     0.00000    3.928026911    3.060147088   -0.867879823
     1      43     0.63985     0.04818     0.00000    3.924182315    3.071800550   -0.852381766
     1      43     0.64541     0.03855     0.00000    3.919703562    3.082912649   -0.836790913
     1      43     0.65098     0.02891     0.00000    3.915703103    3.086376751   -0.829326351
     1      43     0.65654     0.01927     0.00000    3.912774529    3.088776384   -0.823998145
     1      43     0.66210     0.00964     0.00000    3.911116008    3.093093082   -0.818022925
     1      43     0.66767     0.00000     0.00000    3.910626915    3.099169396   -0.811457520
     1      43     0.64541     0.00000     0.00000    3.911563367    3.087038883   -0.824524484
     1      43     0.62316     0.00000     0.00000    3.910079651    3.071801155   -0.838278496
     1      43     0.60090     0.00000     0.00000    3.896283946    3.022497725   -0.873786221
     1      43     0.57865     0.00000     0.00000    3.856463198    2.940724735   -0.915738463
     1      43     0.55639     0.00000     0.00000    3.784726704    2.795849915   -0.988876789
     1      43     0.53413     0.00000     0.00000    3.699949381    2.646474596   -1.053474785
     1      43     0.51188     0.00000     0.00000    3.636780654    2.514651489   -1.122129164
     1      43     0.48962     0.00000     0.00000    3.613518309    2.464068896   -1.149449414
     1      43     0.46737     0.00000     0.00000    3.612076803    2.465679527   -1.146397276
     1      43     0.44511     0.00000     0.00000    3.607213284    2.489002880   -1.118210404
     1      43     0.42286     0.00000     0.00000    3.584783853    2.378957392   -1.205826461
     1      43     0.40060     0.00000     0.00000    3.537884781    2.367220108   -1.170664673
     1      43     0.37835     0.00000     0.00000    3.493906941    2.367755459   -1.126151482
     1      43     0.35609     0.00000     0.00000    3.452404401    2.376985275   -1.075419126
     1      43     0.33383     0.00000     0.00000    3.411151614    2.505575674   -0.905575940
     1      43     0.31158     0.00000     0.00000    3.372962803    2.491655303   -0.881307500
     1      43     0.28932     0.00000     0.00000    3.346481457    2.489867653   -0.856613804
     1      43     0.26707     0.00000     0.00000    3.332957971    2.493114466   -0.839843505
     1      43     0.24481     0.00000     0.00000    3.331076853    2.508666556   -0.822410297
     1      43     0.22256     0.00000     0.00000    3.339379500    2.530872239   -0.808507261
     1      43     0.20030     0.00000     0.00000    3.359338224    2.570098412   -0.789239812
     1      43     0.17804     0.00000     0.00000    3.394212488    2.632883911   -0.761328577
     1      43     0.15579     0.00000     0.00000    3.447410313    2.719394546   -0.728015768
     1      43     0.13353     0.00000     0.00000    3.530074556    2.852896888   -0.677177668
     1      43     0.11128     0.00000     0.00000    3.652583515    3.010552770   -0.642030744
     1      43     0.08902     0.00000     0.00000    3.784292444    3.183881620   -0.600410824
     1      43     0.06677     0.00000     0.00000    3.881460463    3.232157367   -0.649303096
     1      43     0.04451     0.00000     0.00000    3.962136291    3.350144125   -0.611992166
     1      43     0.02226     0.00000     0.00000    4.012354808    3.405372668   -0.606982140
     1      43     0.00000     0.00000     0.00000    4.026546319    3.426392734   -0.600153585
     1      44     0.00000     0.00000     0.00000    4.026546319    3.426392734   -0.600153585
     1      44     0.01113     0.01927     0.00000    4.015656962    3.407697682   -0.607959280
     1      44     0.02226     0.03855     0.00000    3.982868976    3.372331903   -0.610537072
     1      44     0.03338     0.05782     0.00000    3.903857366    3.303730732   -0.600126634
     1      44     0.04451     0.07710     0.00000    3.801419970    3.123602072   -0.677817897
     1      44     0.05564     0.09637     0.00000    3.729764467    3.014570724   -0.715193744
     1      44     0.06677     0.11564     0.00000    3.661547455    2.915448040   -0.746099415
     1      44     0.07789     0.13492     0.00000    3.599045416    2.828057525   -0.770987891
     1      44     0.08902     0.15419     0.00000    3.544596706    2.751849031   -0.792747675
     1      44     0.10015     0.17347     0.00000    3.497901207    2.684634725   -0.813266482
     1      44     0.11128     0.19274     0.00000    3.456892870    2.622749965   -0.834142904
     1      44     0.12241     0.21201     0.00000    3.421211411    2.566958456   -0.854252955
     1      44     0.13353     0.23129     0.00000    3.395169245    2.505345319   -0.889823926
     1      44     0.14466     0.25056     0.00000    3.384834846    2.454879615   -0.929955231
     1      44     0.15579     0.26983     0.00000    3.392807327    2.416276883   -0.976530443
     1      44     0.16692     0.28911     0.00000    3.416955491    2.393350139   -1.023605352
     1      44     0.17804     0.30838     0.00000    3.457451170    2.513176446   -0.944274724
     1      44     0.18917     0.32766     0.00000    3.506614111    2.523292421   -0.983321690
     1      44     0.20030     0.34693     0.00000    3.552202009    2.523564488   -1.028637521
     1      44     0.21143     0.36620     0.00000    3.587419308    2.513872195   -1.073547113
     1      44     0.22256     0.38548     0.00000    3.641639729    2.430369802   -1.211269928
     1      44     0.23368     0.40475     0.00000    3.721231707    2.515083686   -1.206148021
     1      44     0.24481     0.42403     0.00000    3.832876397    2.663591269   -1.169285128
     1      44     0.25594     0.44330     0.00000    3.973875626    2.837834203   -1.136041423
     1      44     0.26707     0.46257     0.00000    4.032307921    3.206638745   -0.825669176
     1      44     0.27819     0.48185     0.00000    4.015547538    3.194733291   -0.820814247
     1      44     0.28932     0.50112     0.00000    3.992639805    3.181509537   -0.811130267
     1      44     0.30045     0.52040     0.00000    3.967881184    3.159352605   -0.808528578
     1      44     0.31158     0.53967     0.00000    3.945560717    3.138711881   -0.806848836
     1      44     0.32271     0.55894     0.00000    3.929652818    3.123240034   -0.806412784
     1      44     0.33383     0.57822     0.00000    3.923661411    3.119865929   -0.803795482
     1      44     0.33940     0.56858     0.00000    3.925330099    3.119949316   -0.805380783
     1      44     0.34496     0.55894     0.00000    3.930537516    3.124337329   -0.806200186
     1      44     0.35053     0.54931     0.00000    3.939554018    3.133313679   -0.806240339
     1      44     0.35609     0.53967     0.00000    3.952603828    3.146568195   -0.806035633
     1      44     0.36165     0.53003     0.00000    3.969858512    3.163388501   -0.806470012
     1      44     0.36722     0.52040     0.00000    3.991425822    3.185607553   -0.805818269
     1      44     0.37278     0.51076     0.00000    4.017330027    3.213267247   -0.804062780
     1      44     0.37835     0.50112     0.00000    4.047471260    3.239220962   -0.808250299
     1      44     0.38391     0.49148     0.00000    4.081540464    3.264342359   -0.817198105
     1      44     0.38947     0.48185     0.00000    4.118820317    3.296031977   -0.822788339
     1      44     0.39504     0.47221     0.00000    4.157684959    3.333493021   -0.824191938
     1      44     0.40060     0.46257     0.00000    4.194312710    3.335186310   -0.859126401
     1      44     0.40616     0.45294     0.00000    4.220331869    3.287087450   -0.933244419
     1      44     0.41173     0.44330     0.00000    4.225224856    3.207113259   -1.018111597
     1      44     0.41729     0.43366     0.00000    4.209894223    3.141071792   -1.068822431
     1      44     0.42286     0.42403     0.00000    4.184069432    3.096011872   -1.088057559
     1      44     0.42842     0.41439     0.00000    4.154354250    3.042638387   -1.111715862
     1      44     0.43398     0.40475     0.00000    4.123738153    2.985925293   -1.137812860
     1      44     0.43955     0.39512     0.00000    4.093531796    2.932540800   -1.160990996
     1      44     0.44511     0.38548     0.00000    4.064302905    2.892209758   -1.172093146
     1      44     0.45068     0.37584     0.00000    4.036248642    2.852863703   -1.183384940
     1      44     0.45624     0.36620     0.00000    4.009358839    2.814483030   -1.194875809
     1      44     0.46180     0.35657     0.00000    3.983501686    2.784508527   -1.198993160
     1      44     0.46737     0.34693     0.00000    3.958481021    2.763142981   -1.195338041
     1      44     0.47293     0.33729     0.00000    3.934078576    2.742535626   -1.191542950
     1      44     0.47850     0.32766     0.00000    3.910083435    2.722283230   -1.187800205
     1      44     0.48406     0.31802     0.00000    3.886311896    2.707103844   -1.179208052
     1      44     0.48962     0.30838     0.00000    3.862614303    2.694028361   -1.168585942
     1      44     0.49519     0.29875     0.00000    3.838873631    2.681270876   -1.157602755
     1      44     0.50075     0.28911     0.00000    3.814999399    2.668697194   -1.146302205
     1      44     0.50631     0.27947     0.00000    3.838873631    2.681270876   -1.157602755
     1      44     0.51188     0.26983     0.00000    3.862614303    2.694028361   -1.168585942
     1      44     0.51744     0.26020     0.00000    3.886311896    2.707103844   -1.179208052
     1      44     0.52301     0.25056     0.00000    3.910083435    2.722283230   -1.187800205
     1      44     0.52857     0.24092     0.00000    3.934078576    2.742535626   -1.191542950
     1      44     0.53413     0.23129     0.00000    3.958481021    2.763142981   -1.195338041
     1      44     0.53970     0.22165     0.00000    3.983501686    2.784508527   -1.198993160
     1      44     0.54526     0.21201     0.00000    4.009358839    2.814483030   -1.194875809
     1      44     0.55083     0.20238     0.00000    4.036248642    2.852863703   -1.183384940
     1      44     0.55639     0.19274     0.00000    4.064302905    2.892209758   -1.172093146
     1      44     0.56195     0.18310     0.00000    4.093531796    2.932540800   -1.160990996
     1      44     0.56752     0.17347     0.00000    4.123738153    2.985925293   -1.137812860
     1      44     0.57308     0.16383     0.00000    4.154354250    3.042638387   -1.111715862
     1      44     0.57865     0.15419     0.00000    4.184069432    3.096011872   -1.088057559
     1      44     0.58421     0.14455     0.00000    4.209894223    3.141071792   -1.068822431
     1      44     0.58977     0.13492     0.00000    4.225224856    3.207113259   -1.018111597
     1      44     0.59534     0.12528     0.00000    4.220331869    3.287087450   -0.933244419
     1      44     0.60090     0.11564     0.00000    4.194312710    3.335186310   -0.859126401
     1      44     0.60646     0.10601     0.00000    4.157684959    3.333493021   -0.824191938
     1      44     0.61203     0.09637     0.00000    4.118820317    3.296031977   -0.822788339
     1      44     0.61759     0.08673     0.00000    4.081540464    3.264342359   -0.817198105
     1      44     0.62316     0.07710     0.00000    4.047471260    3.239220962   -0.808250299
     1      44     0.62872     0.06746     0.00000    4.017330027    3.213267247   -0.804062780
     1      44     0.63428     0.05782     0.00000    3.991425822    3.185607553   -0.805818269
     1      44     0.63985     0.04818     0.00000    3.969858512    3.163388501   -0.806470012
     1      44     0.64541     0.03855     0.00000    3.952603828    3.146568195   -0.806035633
     1      44     0.65098     0.02891     0.00000    3.939554018    3.133313678   -0.806240340
     1      44     0.65654     0.01927     0.00000    3.930537516    3.124337327   -0.806200189
     1      44     0.66210     0.00964     0.00000    3.925330099    3.119949314   -0.805380784
     1      44     0.66767     0.00000     0.00000    3.923661411    3.119865929   -0.803795482
     1      44     0.64541     0.00000     0.00000    3.929652845    3.123240058   -0.806412786
     1      44     0.62316     0.00000     0.00000    3.945560777    3.138711941   -0.806848836
     1      44     0.60090     0.00000     0.00000    3.967881283    3.159352705   -0.808528578
     1      44     0.57865     0.00000     0.00000    3.992639949    3.181509682   -0.811130267
     1      44     0.55639     0.00000     0.00000    4.015547731    3.194733485   -0.820814246
     1      44     0.53413     0.00000     0.00000    4.032308163    3.206638988   -0.825669175
     1      44     0.51188     0.00000     0.00000    3.973875724    2.837834308   -1.136041416
     1      44     0.48962     0.00000     0.00000    3.832876523    2.663591393   -1.169285130
     1      44     0.46737     0.00000     0.00000    3.721231854    2.515083830   -1.206148024
     1      44     0.44511     0.00000     0.00000    3.641639885    2.430369958   -1.211269928
     1      44     0.42286     0.00000     0.00000    3.587419510    2.513872395   -1.073547115
     1      44     0.40060     0.00000     0.00000    3.552202203    2.523564679   -1.028637523
     1      44     0.37835     0.00000     0.00000    3.506614287    2.523292596   -0.983321691
     1      44     0.35609     0.00000     0.00000    3.457451316    2.513176592   -0.944274724
     1      44     0.33383     0.00000     0.00000    3.416955527    2.393350174   -1.023605353
     1      44     0.31158     0.00000     0.00000    3.392807292    2.416276850   -0.976530443
     1      44     0.28932     0.00000     0.00000    3.384834710    2.454879481   -0.929955229
     1      44     0.26707     0.00000     0.00000    3.395168982    2.505345055   -0.889823928
     1      44     0.24481     0.00000     0.00000    3.421211020    2.566958064   -0.854252956
     1      44     0.22256     0.00000     0.00000    3.456892374    2.622749469   -0.834142905
